,CRSArrTime,DayOfWeek,DayofMonth,Dest,DestUTC,Distance,FlightDate,FltTime,Marketing_Airline_Network,Month,OrgUTC,Origin,Quarter,Tail_Number,TaxiIn,TaxiOut,WheelsOff,WheelsOn,Year,fltID,dtyRepTmUTC,dtyRelTmUTC
79,2156.0,5.0,28.0,ICT,2020-02-29 02:36:00+00:00,545.0,2020-02-28,0 days 01:49:00,DL,2.0,2020-02-29 00:47:00+00:00,MSP,1.0,N455SW,4.0,27.0,2014.0,2132.0,2020.0,36623.0,2020-02-29 00:00:00+00:00,2020-02-29 03:21:00+00:00
80,2305.0,5.0,28.0,RDU,2020-02-29 02:48:00+00:00,612.0,2020-02-28,0 days 01:59:00,DL,2.0,2020-02-29 00:49:00+00:00,BOS,1.0,N328NW,6.0,17.0,2106.0,2242.0,2020.0,89210.0,2020-02-29 00:04:00+00:00,2020-02-29 04:35:00+00:00
81,2110.0,5.0,28.0,GEG,2020-02-29 03:50:00+00:00,1175.0,2020-02-28,0 days 02:59:00,DL,2.0,2020-02-29 00:51:00+00:00,MSP,1.0,N363NW,3.0,9.0,2000.0,2047.0,2020.0,88810.0,2020-02-29 00:04:00+00:00,2020-02-29 04:35:00+00:00
82,2227.0,5.0,28.0,MEM,2020-02-29 02:52:00+00:00,700.0,2020-02-28,0 days 02:01:00,DL,2.0,2020-02-29 00:51:00+00:00,MSP,1.0,N256SY,3.0,28.0,2019.0,2149.0,2020.0,36800.0,2020-02-29 00:06:00+00:00,2020-02-29 05:22:00+00:00
83,2207.0,5.0,28.0,SAN,2020-02-29 04:37:00+00:00,1532.0,2020-02-28,0 days 03:46:00,DL,2.0,2020-02-29 00:51:00+00:00,MSP,1.0,N354DN,5.0,17.0,2008.0,2132.0,2020.0,87767.0,2020-02-29 00:06:00+00:00,2020-02-29 05:22:00+00:00
84,2321.0,5.0,28.0,TYS,2020-02-29 02:47:00+00:00,648.0,2020-02-28,0 days 01:55:00,DL,2.0,2020-02-29 00:52:00+00:00,LGA,1.0,N331CA,2.0,15.0,2107.0,2245.0,2020.0,4750.0,2020-02-29 00:07:00+00:00,2020-02-29 04:44:00+00:00
85,2219.0,5.0,28.0,BOI,2020-02-29 03:59:00+00:00,1142.0,2020-02-28,0 days 03:01:00,DL,2.0,2020-02-29 00:58:00+00:00,MSP,1.0,N362NW,4.0,16.0,2014.0,2155.0,2020.0,89534.0,2020-02-29 00:07:00+00:00,2020-02-29 04:44:00+00:00
86,2350.0,5.0,28.0,CHA,2020-02-29 03:07:00+00:00,734.0,2020-02-28,0 days 02:09:00,DL,2.0,2020-02-29 00:58:00+00:00,LGA,1.0,N655CA,4.0,20.0,2118.0,2303.0,2020.0,18901.0,2020-02-29 00:13:00+00:00,2020-02-29 04:20:00+00:00
87,2255.0,5.0,28.0,SAT,2020-02-29 03:35:00+00:00,1211.0,2020-02-28,0 days 02:36:00,DL,2.0,2020-02-29 00:59:00+00:00,LAX,1.0,N257SY,4.0,13.0,1812.0,2231.0,2020.0,36950.0,2020-02-29 00:13:00+00:00,2020-02-29 04:20:00+00:00
88,2129.0,5.0,28.0,BIL,2020-02-29 03:10:00+00:00,748.0,2020-02-28,0 days 02:05:00,DL,2.0,2020-02-29 01:05:00+00:00,MSP,1.0,N353NW,3.0,14.0,2019.0,2107.0,2020.0,87838.0,2020-02-29 00:20:00+00:00,2020-02-29 03:52:00+00:00
89,2328.0,5.0,28.0,LEX,2020-02-29 03:07:00+00:00,604.0,2020-02-28,0 days 02:02:00,DL,2.0,2020-02-29 01:05:00+00:00,LGA,1.0,N329PQ,8.0,24.0,2129.0,2259.0,2020.0,11600.0,2020-02-29 00:20:00+00:00,2020-02-29 03:52:00+00:00
90,2220.0,5.0,28.0,FSM,2020-02-29 03:20:00+00:00,579.0,2020-02-28,0 days 02:10:00,DL,2.0,2020-02-29 01:10:00+00:00,ATL,1.0,N427SW,5.0,22.0,2132.0,2215.0,2020.0,36862.0,2020-02-29 00:25:00+00:00,2020-02-29 04:22:00+00:00
91,2350.0,5.0,28.0,BWI,2020-02-29 03:37:00+00:00,936.0,2020-02-28,0 days 02:25:00,DL,2.0,2020-02-29 01:12:00+00:00,MSP,1.0,N957AT,5.0,16.0,2028.0,2332.0,2020.0,87575.0,2020-02-29 00:25:00+00:00,2020-02-29 04:22:00+00:00
92,2200.0,5.0,28.0,LFT,2020-02-29 02:44:00+00:00,503.0,2020-02-28,0 days 01:30:00,DL,2.0,2020-02-29 01:14:00+00:00,ATL,1.0,N998AT,5.0,9.0,2123.0,2139.0,2020.0,88355.0,2020-02-29 00:29:00+00:00,2020-02-29 03:52:00+00:00
93,2325.0,5.0,28.0,RIC,2020-02-29 03:07:00+00:00,474.0,2020-02-28,0 days 01:50:00,DL,2.0,2020-02-29 01:17:00+00:00,BOS,1.0,N205JQ,7.0,16.0,2133.0,2300.0,2020.0,133232.0,2020-02-29 00:29:00+00:00,2020-02-29 03:52:00+00:00
94,2335.0,5.0,28.0,CLE,2020-02-29 03:18:00+00:00,622.0,2020-02-28,0 days 02:00:00,DL,2.0,2020-02-29 01:18:00+00:00,MSP,1.0,N161PQ,11.0,24.0,2042.0,2307.0,2020.0,37285.0,2020-02-29 00:33:00+00:00,2020-02-29 04:14:00+00:00
95,2356.0,5.0,28.0,SAV,2020-02-29 03:29:00+00:00,722.0,2020-02-28,0 days 02:08:00,DL,2.0,2020-02-29 01:21:00+00:00,LGA,1.0,N267SY,3.0,13.0,2134.0,2326.0,2020.0,37024.0,2020-02-29 00:33:00+00:00,2020-02-29 04:14:00+00:00
96,2316.0,5.0,28.0,GRR,2020-02-29 03:12:00+00:00,618.0,2020-02-28,0 days 01:46:00,DL,2.0,2020-02-29 01:26:00+00:00,LGA,1.0,N600LR,3.0,13.0,2139.0,2309.0,2020.0,2254.0,2020-02-29 00:41:00+00:00,2020-02-29 03:56:00+00:00
97,2349.0,5.0,28.0,CAE,2020-02-29 03:11:00+00:00,617.0,2020-02-28,0 days 01:45:00,DL,2.0,2020-02-29 01:26:00+00:00,LGA,1.0,N282SY,2.0,12.0,2138.0,2309.0,2020.0,36977.0,2020-02-29 00:41:00+00:00,2020-02-29 03:56:00+00:00
98,2330.0,5.0,28.0,ABE,2020-02-29 03:17:00+00:00,692.0,2020-02-28,0 days 01:50:00,DL,2.0,2020-02-29 01:27:00+00:00,ATL,1.0,N991AT,4.0,13.0,2140.0,2313.0,2020.0,88752.0,2020-02-29 00:42:00+00:00,2020-02-29 02:56:00+00:00
99,2145.0,5.0,28.0,HIB,2020-02-29 02:11:00+00:00,174.0,2020-02-28,0 days 00:43:00,DL,2.0,2020-02-29 01:28:00+00:00,MSP,1.0,N449SW,2.0,9.0,2037.0,2109.0,2020.0,37473.0,2020-02-29 00:42:00+00:00,2020-02-29 02:56:00+00:00
100,5.0,5.0,28.0,IAD,2020-02-29 03:42:00+00:00,908.0,2020-02-28,0 days 02:14:00,DL,2.0,2020-02-29 01:28:00+00:00,MSP,1.0,N899SK,5.0,11.0,2039.0,2337.0,2020.0,37308.0,2020-02-29 00:43:00+00:00,2020-02-29 04:37:00+00:00
101,2328.0,5.0,28.0,BHM,2020-02-29 03:52:00+00:00,866.0,2020-02-28,0 days 02:22:00,DL,2.0,2020-02-29 01:30:00+00:00,LGA,1.0,N291SY,4.0,16.0,2146.0,2248.0,2020.0,36959.0,2020-02-29 00:43:00+00:00,2020-02-29 04:37:00+00:00
102,2348.0,5.0,28.0,DAY,2020-02-29 03:10:00+00:00,574.0,2020-02-28,0 days 01:37:00,DL,2.0,2020-02-29 01:33:00+00:00,MSP,1.0,N8969A,4.0,18.0,2051.0,2306.0,2020.0,19494.0,2020-02-29 00:48:00+00:00,2020-02-29 03:23:00+00:00
103,2205.0,5.0,28.0,CID,2020-02-29 02:38:00+00:00,220.0,2020-02-28,0 days 01:01:00,DL,2.0,2020-02-29 01:37:00+00:00,MSP,1.0,N8965E,6.0,21.0,2058.0,2132.0,2020.0,36574.0,2020-02-29 00:48:00+00:00,2020-02-29 03:23:00+00:00
104,2352.0,5.0,28.0,SDF,2020-02-29 03:25:00+00:00,604.0,2020-02-28,0 days 01:46:00,DL,2.0,2020-02-29 01:39:00+00:00,MSP,1.0,N287SY,8.0,19.0,2058.0,2317.0,2020.0,36802.0,2020-02-29 00:54:00+00:00,2020-02-29 03:15:00+00:00
105,2259.0,5.0,28.0,MHT,2020-02-29 02:30:00+00:00,195.0,2020-02-28,0 days 00:50:00,DL,2.0,2020-02-29 01:40:00+00:00,LGA,1.0,N8970D,3.0,13.0,2153.0,2227.0,2020.0,11578.0,2020-02-29 00:54:00+00:00,2020-02-29 03:15:00+00:00
106,2316.0,5.0,28.0,BTV,2020-02-29 02:50:00+00:00,258.0,2020-02-28,0 days 01:00:00,DL,2.0,2020-02-29 01:50:00+00:00,LGA,1.0,N927XJ,7.0,9.0,2159.0,2243.0,2020.0,11622.0,2020-02-29 01:05:00+00:00,2020-02-29 03:28:00+00:00
107,2312.0,5.0,28.0,SYR,2020-02-29 02:43:00+00:00,198.0,2020-02-28,0 days 00:50:00,DL,2.0,2020-02-29 01:53:00+00:00,LGA,1.0,N275SY,3.0,7.0,2200.0,2240.0,2020.0,36703.0,2020-02-29 01:05:00+00:00,2020-02-29 03:28:00+00:00
108,2318.0,5.0,28.0,ROC,2020-02-29 03:03:00+00:00,254.0,2020-02-28,0 days 01:10:00,DL,2.0,2020-02-29 01:53:00+00:00,LGA,1.0,N810MD,8.0,15.0,2208.0,2255.0,2020.0,133268.0,2020-02-29 01:08:00+00:00,2020-02-29 04:26:00+00:00
109,2354.0,5.0,28.0,BGM,2020-02-29 03:41:00+00:00,378.0,2020-02-28,0 days 01:21:00,DL,2.0,2020-02-29 02:20:00+00:00,DTW,1.0,N919EV,4.0,22.0,2242.0,2337.0,2020.0,37476.0,2020-02-29 01:08:00+00:00,2020-02-29 04:26:00+00:00
110,2359.0,5.0,28.0,OKC,2020-02-29 04:33:00+00:00,866.0,2020-02-28,0 days 02:10:00,DL,2.0,2020-02-29 02:23:00+00:00,SLC,1.0,N300SY,2.0,20.0,2043.0,2331.0,2020.0,36640.0,2020-02-29 01:38:00+00:00,2020-02-29 04:27:00+00:00
111,2215.0,5.0,28.0,ASE,2020-02-29 03:42:00+00:00,292.0,2020-02-28,0 days 01:09:00,DL,2.0,2020-02-29 02:33:00+00:00,SLC,1.0,N608SK,2.0,21.0,2054.0,2140.0,2020.0,37268.0,2020-02-29 01:38:00+00:00,2020-02-29 04:27:00+00:00
112,2157.0,5.0,28.0,CDC,2020-02-29 03:46:00+00:00,221.0,2020-02-28,0 days 00:59:00,DL,2.0,2020-02-29 02:47:00+00:00,SLC,1.0,N487CA,4.0,19.0,2106.0,2142.0,2020.0,37435.0,2020-02-29 02:02:00+00:00,2020-02-29 04:22:00+00:00
113,2102.0,5.0,28.0,EKO,2020-02-29 03:37:00+00:00,200.0,2020-02-28,0 days 00:46:00,DL,2.0,2020-02-29 02:51:00+00:00,SLC,1.0,N459SW,4.0,10.0,2101.0,2033.0,2020.0,37423.0,2020-02-29 02:02:00+00:00,2020-02-29 04:22:00+00:00
114,2259.0,5.0,28.0,MSO,2020-02-29 05:41:00+00:00,1013.0,2020-02-28,0 days 02:48:00,DL,2.0,2020-02-29 02:53:00+00:00,MSP,1.0,N389DA,4.0,11.0,2204.0,2337.0,2020.0,87784.0,2020-02-29 02:08:00+00:00,2020-02-29 06:41:00+00:00
115,2352.0,5.0,28.0,TYS,2020-02-29 05:56:00+00:00,792.0,2020-02-28,0 days 03:01:00,DL,2.0,2020-02-29 02:55:00+00:00,MSP,1.0,N604LR,4.0,22.0,2217.0,52.0,2020.0,3756.0,2020-02-29 02:08:00+00:00,2020-02-29 06:41:00+00:00
116,2126.0,5.0,28.0,MLI,2020-02-29 04:17:00+00:00,373.0,2020-02-28,0 days 01:19:00,DL,2.0,2020-02-29 02:58:00+00:00,DTW,1.0,N917EV,6.0,17.0,2315.0,2311.0,2020.0,37540.0,2020-02-29 02:13:00+00:00,2020-02-29 04:56:00+00:00
117,2336.0,5.0,28.0,BRD,2020-02-29 04:11:00+00:00,114.0,2020-02-28,0 days 00:38:00,DL,2.0,2020-02-29 03:33:00+00:00,MSP,1.0,N922EV,3.0,9.0,2242.0,2308.0,2020.0,37483.0,2020-02-29 02:13:00+00:00,2020-02-29 04:56:00+00:00
118,2259.0,5.0,28.0,SUN,2020-02-29 04:44:00+00:00,222.0,2020-02-28,0 days 00:53:00,DL,2.0,2020-02-29 03:51:00+00:00,SLC,1.0,N603CZ,3.0,13.0,2204.0,2241.0,2020.0,36835.0,2020-02-29 03:06:00+00:00,2020-02-29 07:41:00+00:00
119,11.0,5.0,28.0,OMA,2020-02-29 06:56:00+00:00,840.0,2020-02-28,0 days 03:02:00,DL,2.0,2020-02-29 03:54:00+00:00,SLC,1.0,N292SY,3.0,12.0,2206.0,53.0,2020.0,37345.0,2020-02-29 03:06:00+00:00,2020-02-29 07:41:00+00:00
120,2212.0,5.0,28.0,BOI,2020-02-29 05:53:00+00:00,674.0,2020-02-28,0 days 01:56:00,DL,2.0,2020-02-29 03:57:00+00:00,LAX,1.0,N259SY,9.0,12.0,2109.0,2344.0,2020.0,37267.0,2020-02-29 03:12:00+00:00,2020-02-29 06:23:00+00:00
121,2356.0,5.0,28.0,BTM,2020-02-29 05:38:00+00:00,358.0,2020-02-28,0 days 01:12:00,DL,2.0,2020-02-29 04:26:00+00:00,SLC,1.0,N8942A,3.0,19.0,2245.0,2335.0,2020.0,37489.0,2020-02-29 03:12:00+00:00,2020-02-29 06:23:00+00:00
122,528.0,5.0,28.0,IND,2020-02-29 09:06:00+00:00,1814.0,2020-02-28,0 days 03:38:00,DL,2.0,2020-02-29 05:28:00+00:00,LAX,1.0,N370NB,4.0,9.0,2237.0,502.0,2020.0,88843.0,2020-02-29 04:43:00+00:00,2020-02-29 13:24:00+00:00
123,836.0,6.0,29.0,BWI,2020-02-29 12:39:00+00:00,430.0,2020-02-29,0 days 01:40:00,DL,2.0,2020-02-29 10:59:00+00:00,CVG,1.0,N8886A,6.0,29.0,728.0,833.0,2020.0,13026.0,2020-02-29 04:43:00+00:00,2020-02-29 13:24:00+00:00
124,1030.0,6.0,29.0,RSW,2020-02-29 13:55:00+00:00,1074.0,2020-02-29,0 days 02:51:00,DL,2.0,2020-02-29 11:04:00+00:00,JFK,1.0,N324US,4.0,13.0,717.0,951.0,2020.0,90933.0,2020-02-29 10:19:00+00:00,2020-02-29 13:38:00+00:00
125,912.0,6.0,29.0,PHL,2020-02-29 12:53:00+00:00,280.0,2020-02-29,0 days 01:34:00,DL,2.0,2020-02-29 11:19:00+00:00,BOS,1.0,N203JQ,5.0,20.0,739.0,848.0,2020.0,133446.0,2020-02-29 10:19:00+00:00,2020-02-29 13:38:00+00:00
126,905.0,6.0,29.0,BUF,2020-02-29 12:52:00+00:00,301.0,2020-02-29,0 days 01:27:00,DL,2.0,2020-02-29 11:25:00+00:00,JFK,1.0,N914XJ,3.0,21.0,746.0,849.0,2020.0,2102.0,2020-02-29 10:40:00+00:00,2020-02-29 14:29:00+00:00
127,1015.0,6.0,29.0,JAX,2020-02-29 13:44:00+00:00,828.0,2020-02-29,0 days 02:18:00,DL,2.0,2020-02-29 11:26:00+00:00,JFK,1.0,N118DU,4.0,14.0,740.0,940.0,2020.0,91140.0,2020-02-29 10:40:00+00:00,2020-02-29 14:29:00+00:00
128,1109.0,6.0,29.0,IAH,2020-02-29 15:11:00+00:00,1417.0,2020-02-29,0 days 03:31:00,DL,2.0,2020-02-29 11:40:00+00:00,JFK,1.0,N117DU,4.0,13.0,753.0,1007.0,2020.0,91328.0,2020-02-29 10:55:00+00:00,2020-02-29 18:44:00+00:00
129,1125.0,6.0,29.0,PDX,2020-02-29 17:59:00+00:00,2454.0,2020-02-29,0 days 06:06:00,DL,2.0,2020-02-29 11:53:00+00:00,JFK,1.0,N878DN,2.0,22.0,815.0,1057.0,2020.0,90510.0,2020-02-29 10:55:00+00:00,2020-02-29 18:44:00+00:00
130,958.0,6.0,29.0,ORD,2020-02-29 14:21:00+00:00,740.0,2020-02-29,0 days 02:27:00,DL,2.0,2020-02-29 11:54:00+00:00,JFK,1.0,N302PQ,8.0,26.0,820.0,913.0,2020.0,5309.0,2020-02-29 11:09:00+00:00,2020-02-29 14:43:00+00:00
131,1013.0,6.0,29.0,TPA,2020-02-29 13:58:00+00:00,773.0,2020-02-29,0 days 02:02:00,DL,2.0,2020-02-29 11:56:00+00:00,CVG,1.0,N371DA,3.0,20.0,816.0,955.0,2020.0,90358.0,2020-02-29 11:09:00+00:00,2020-02-29 14:43:00+00:00
132,1104.0,6.0,29.0,TPA,2020-02-29 14:36:00+00:00,1010.0,2020-02-29,0 days 02:39:00,DL,2.0,2020-02-29 11:57:00+00:00,LGA,1.0,N368DN,3.0,12.0,809.0,1033.0,2020.0,91654.0,2020-02-29 11:12:00+00:00,2020-02-29 16:58:00+00:00
133,1051.0,6.0,29.0,DEN,2020-02-29 16:13:00+00:00,1620.0,2020-02-29,0 days 04:12:00,DL,2.0,2020-02-29 12:01:00+00:00,LGA,1.0,N399DA,14.0,18.0,819.0,959.0,2020.0,91399.0,2020-02-29 11:12:00+00:00,2020-02-29 16:58:00+00:00
134,1012.0,6.0,29.0,ORD,2020-02-29 14:49:00+00:00,867.0,2020-02-29,0 days 02:48:00,DL,2.0,2020-02-29 12:01:00+00:00,BOS,1.0,N215JQ,9.0,33.0,834.0,940.0,2020.0,133533.0,2020-02-29 11:16:00+00:00,2020-02-29 15:05:00+00:00
135,1001.0,6.0,29.0,ORD,2020-02-29 14:20:00+00:00,733.0,2020-02-29,0 days 02:17:00,DL,2.0,2020-02-29 12:03:00+00:00,LGA,1.0,N933AT,17.0,14.0,817.0,903.0,2020.0,91827.0,2020-02-29 11:16:00+00:00,2020-02-29 15:05:00+00:00
136,1101.0,6.0,29.0,CHS,2020-02-29 14:38:00+00:00,818.0,2020-02-29,0 days 02:27:00,DL,2.0,2020-02-29 12:11:00+00:00,BOS,1.0,N919AT,7.0,22.0,833.0,1031.0,2020.0,90858.0,2020-02-29 11:26:00+00:00,2020-02-29 15:48:00+00:00
137,1141.0,6.0,29.0,RSW,2020-02-29 15:03:00+00:00,1080.0,2020-02-29,0 days 02:51:00,DL,2.0,2020-02-29 12:12:00+00:00,LGA,1.0,N937AT,3.0,13.0,825.0,1100.0,2020.0,90398.0,2020-02-29 11:26:00+00:00,2020-02-29 15:48:00+00:00
138,1031.0,6.0,29.0,RDU,2020-02-29 14:16:00+00:00,612.0,2020-02-29,0 days 02:04:00,DL,2.0,2020-02-29 12:12:00+00:00,BOS,1.0,N308PQ,5.0,31.0,843.0,1011.0,2020.0,7070.0,2020-02-29 11:27:00+00:00,2020-02-29 17:03:00+00:00
139,1056.0,6.0,29.0,DEN,2020-02-29 16:18:00+00:00,1626.0,2020-02-29,0 days 04:03:00,DL,2.0,2020-02-29 12:15:00+00:00,JFK,1.0,N907DN,9.0,13.0,828.0,1009.0,2020.0,92099.0,2020-02-29 11:27:00+00:00,2020-02-29 17:03:00+00:00
140,1115.0,6.0,29.0,IND,2020-02-29 14:41:00+00:00,818.0,2020-02-29,0 days 02:26:00,DL,2.0,2020-02-29 12:15:00+00:00,BOS,1.0,N212JQ,6.0,20.0,835.0,1035.0,2020.0,133486.0,2020-02-29 11:30:00+00:00,2020-02-29 15:54:00+00:00
141,1058.0,6.0,29.0,IAH,2020-02-29 15:09:00+00:00,1075.0,2020-02-29,0 days 02:49:00,DL,2.0,2020-02-29 12:20:00+00:00,DTW,1.0,N800SK,4.0,21.0,841.0,1005.0,2020.0,38130.0,2020-02-29 11:30:00+00:00,2020-02-29 15:54:00+00:00
142,944.0,6.0,29.0,BUF,2020-02-29 13:43:00+00:00,241.0,2020-02-29,0 days 01:23:00,DL,2.0,2020-02-29 12:20:00+00:00,DTW,1.0,N927XJ,6.0,32.0,852.0,937.0,2020.0,8660.0,2020-02-29 11:35:00+00:00,2020-02-29 17:58:00+00:00
143,1023.0,6.0,29.0,BUR,2020-02-29 17:13:00+00:00,1941.0,2020-02-29,0 days 04:51:00,DL,2.0,2020-02-29 12:22:00+00:00,ATL,1.0,N301DQ,1.0,18.0,840.0,1012.0,2020.0,91358.0,2020-02-29 11:35:00+00:00,2020-02-29 17:58:00+00:00
144,957.0,6.0,29.0,DCA,2020-02-29 13:41:00+00:00,411.0,2020-02-29,0 days 01:18:00,DL,2.0,2020-02-29 12:23:00+00:00,CVG,1.0,N131EV,4.0,15.0,838.0,937.0,2020.0,5188.0,2020-02-29 11:38:00+00:00,2020-02-29 17:47:00+00:00
145,1017.0,6.0,29.0,ONT,2020-02-29 17:02:00+00:00,1900.0,2020-02-29,0 days 04:38:00,DL,2.0,2020-02-29 12:24:00+00:00,ATL,1.0,N922DZ,4.0,13.0,837.0,958.0,2020.0,92194.0,2020-02-29 11:38:00+00:00,2020-02-29 17:47:00+00:00
146,1151.0,6.0,29.0,DFW,2020-02-29 15:56:00+00:00,1391.0,2020-02-29,0 days 03:31:00,DL,2.0,2020-02-29 12:25:00+00:00,JFK,1.0,N924XJ,10.0,16.0,841.0,1046.0,2020.0,15559.0,2020-02-29 11:40:00+00:00,2020-02-29 14:13:00+00:00
147,959.0,6.0,29.0,DCA,2020-02-29 13:28:00+00:00,214.0,2020-02-29,0 days 01:02:00,DL,2.0,2020-02-29 12:26:00+00:00,LGA,1.0,N235JQ,5.0,14.0,840.0,923.0,2020.0,133492.0,2020-02-29 11:40:00+00:00,2020-02-29 14:13:00+00:00
148,952.0,6.0,29.0,IND,2020-02-29 13:24:00+00:00,231.0,2020-02-29,0 days 00:58:00,DL,2.0,2020-02-29 12:26:00+00:00,DTW,1.0,N867RW,5.0,16.0,842.0,919.0,2020.0,133493.0,2020-02-29 11:41:00+00:00,2020-02-29 16:53:00+00:00
149,1215.0,6.0,29.0,SRQ,2020-02-29 16:08:00+00:00,1220.0,2020-02-29,0 days 03:41:00,DL,2.0,2020-02-29 12:27:00+00:00,BOS,1.0,N231JQ,26.0,22.0,849.0,1142.0,2020.0,133444.0,2020-02-29 11:41:00+00:00,2020-02-29 16:53:00+00:00
150,944.0,6.0,29.0,SBN,2020-02-29 13:18:00+00:00,157.0,2020-02-29,0 days 00:49:00,DL,2.0,2020-02-29 12:29:00+00:00,DTW,1.0,N921EV,3.0,16.0,845.0,915.0,2020.0,37975.0,2020-02-29 11:44:00+00:00,2020-02-29 15:12:00+00:00
151,1052.0,6.0,29.0,CLE,2020-02-29 14:27:00+00:00,563.0,2020-02-29,0 days 01:58:00,DL,2.0,2020-02-29 12:29:00+00:00,BOS,1.0,N206JQ,7.0,23.0,852.0,1020.0,2020.0,133543.0,2020-02-29 11:44:00+00:00,2020-02-29 15:12:00+00:00
152,908.0,6.0,29.0,MSN,2020-02-29 13:50:00+00:00,311.0,2020-02-29,0 days 01:17:00,DL,2.0,2020-02-29 12:33:00+00:00,DTW,1.0,N833SK,4.0,20.0,853.0,846.0,2020.0,38038.0,2020-02-29 11:48:00+00:00,2020-02-29 14:51:00+00:00
153,1023.0,6.0,29.0,RDU,2020-02-29 14:06:00+00:00,501.0,2020-02-29,0 days 01:29:00,DL,2.0,2020-02-29 12:37:00+00:00,DTW,1.0,N354NW,7.0,12.0,849.0,959.0,2020.0,91357.0,2020-02-29 11:48:00+00:00,2020-02-29 14:51:00+00:00
154,1023.0,6.0,29.0,ABE,2020-02-29 13:59:00+00:00,425.0,2020-02-29,0 days 01:21:00,DL,2.0,2020-02-29 12:38:00+00:00,DTW,1.0,N912EV,4.0,15.0,853.0,955.0,2020.0,38207.0,2020-02-29 11:53:00+00:00,2020-02-29 14:43:00+00:00
155,1020.0,6.0,29.0,SYR,2020-02-29 13:58:00+00:00,374.0,2020-02-29,0 days 01:18:00,DL,2.0,2020-02-29 12:40:00+00:00,DTW,1.0,N376CA,8.0,10.0,850.0,950.0,2020.0,16791.0,2020-02-29 11:53:00+00:00,2020-02-29 14:43:00+00:00
156,1028.0,6.0,29.0,ALB,2020-02-29 14:08:00+00:00,489.0,2020-02-29,0 days 01:28:00,DL,2.0,2020-02-29 12:40:00+00:00,DTW,1.0,N689CA,5.0,15.0,855.0,1003.0,2020.0,37879.0,2020-02-29 11:55:00+00:00,2020-02-29 15:56:00+00:00
157,1101.0,6.0,29.0,DFW,2020-02-29 15:11:00+00:00,986.0,2020-02-29,0 days 02:31:00,DL,2.0,2020-02-29 12:40:00+00:00,DTW,1.0,N109DU,4.0,16.0,856.0,1007.0,2020.0,90842.0,2020-02-29 11:55:00+00:00,2020-02-29 15:56:00+00:00
158,938.0,6.0,29.0,LAN,2020-02-29 13:19:00+00:00,74.0,2020-02-29,0 days 00:39:00,DL,2.0,2020-02-29 12:40:00+00:00,DTW,1.0,N494CA,1.0,17.0,857.0,918.0,2020.0,37698.0,2020-02-29 11:55:00+00:00,2020-02-29 14:50:00+00:00
159,1032.0,6.0,29.0,TYS,2020-02-29 14:05:00+00:00,443.0,2020-02-29,0 days 01:23:00,DL,2.0,2020-02-29 12:42:00+00:00,DTW,1.0,N927EV,4.0,16.0,858.0,1001.0,2020.0,13599.0,2020-02-29 11:55:00+00:00,2020-02-29 14:50:00+00:00
160,1043.0,6.0,29.0,BDL,2020-02-29 14:24:00+00:00,549.0,2020-02-29,0 days 01:35:00,DL,2.0,2020-02-29 12:49:00+00:00,DTW,1.0,N823SK,4.0,16.0,905.0,1020.0,2020.0,37854.0,2020-02-29 12:04:00+00:00,2020-02-29 15:03:00+00:00
161,1104.0,6.0,29.0,RDU,2020-02-29 14:18:00+00:00,431.0,2020-02-29,0 days 01:26:00,DL,2.0,2020-02-29 12:52:00+00:00,LGA,1.0,N933XJ,8.0,11.0,903.0,1010.0,2020.0,2073.0,2020-02-29 12:04:00+00:00,2020-02-29 15:03:00+00:00
162,1108.0,6.0,29.0,PIT,2020-02-29 14:30:00+00:00,335.0,2020-02-29,0 days 01:21:00,DL,2.0,2020-02-29 13:09:00+00:00,LGA,1.0,N478PX,11.0,13.0,922.0,1019.0,2020.0,1886.0,2020-02-29 12:24:00+00:00,2020-02-29 14:56:00+00:00
163,850.0,6.0,29.0,MDW,2020-02-29 14:11:00+00:00,228.0,2020-02-29,0 days 01:02:00,DL,2.0,2020-02-29 13:09:00+00:00,DTW,1.0,N827SK,5.0,15.0,924.0,906.0,2020.0,37690.0,2020-02-29 12:24:00+00:00,2020-02-29 14:56:00+00:00
164,923.0,6.0,29.0,ORD,2020-02-29 14:36:00+00:00,264.0,2020-02-29,0 days 01:24:00,DL,2.0,2020-02-29 13:12:00+00:00,CVG,1.0,N8908D,6.0,26.0,938.0,930.0,2020.0,11952.0,2020-02-29 12:27:00+00:00,2020-02-29 17:03:00+00:00
165,1212.0,6.0,29.0,MCI,2020-02-29 16:18:00+00:00,1107.0,2020-02-29,0 days 02:57:00,DL,2.0,2020-02-29 13:21:00+00:00,LGA,1.0,N809MD,5.0,14.0,935.0,1113.0,2020.0,133454.0,2020-02-29 12:27:00+00:00,2020-02-29 17:03:00+00:00
166,1254.0,6.0,29.0,IAH,2020-02-29 17:01:00+00:00,1416.0,2020-02-29,0 days 03:39:00,DL,2.0,2020-02-29 13:22:00+00:00,LGA,1.0,N112DU,5.0,23.0,945.0,1156.0,2020.0,90321.0,2020-02-29 12:37:00+00:00,2020-02-29 15:33:00+00:00
167,1036.0,6.0,29.0,DCA,2020-02-29 14:48:00+00:00,213.0,2020-02-29,0 days 01:23:00,DL,2.0,2020-02-29 13:25:00+00:00,JFK,1.0,N292PQ,3.0,23.0,948.0,1045.0,2020.0,13455.0,2020-02-29 12:37:00+00:00,2020-02-29 15:33:00+00:00
