,fltID,Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,Marketing_Airline_Network,Tail_Number,Origin,Dest,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,Distance,FltTime,OrgUTC,DestUTC
133,17069,2020,1,2,4,2,2020-02-04,DL,N933XJ,BDL,RDU,13.0,608,735,5.0,802,532.0,0 days 01:45:00,2020-02-04 09:55:00+00:00,2020-02-04 11:40:00+00:00
134,2155,2020,1,2,4,2,2020-02-04,DL,N8891A,PHL,RDU,22.0,618,716,3.0,743,337.0,0 days 01:23:00,2020-02-04 09:56:00+00:00,2020-02-04 11:19:00+00:00
135,127242,2020,1,2,4,2,2020-02-04,DL,N244JQ,CMH,RDU,9.0,605,700,4.0,735,362.0,0 days 01:08:00,2020-02-04 09:56:00+00:00,2020-02-04 11:04:00+00:00
136,4211,2020,1,2,4,2,2020-02-04,DL,N309PQ,RDU,DCA,17.0,613,655,4.0,717,227.0,0 days 01:03:00,2020-02-04 09:56:00+00:00,2020-02-04 10:59:00+00:00
137,1490,2020,1,2,4,2,2020-02-04,DL,N137EV,TPA,RDU,10.0,609,730,4.0,748,587.0,0 days 01:35:00,2020-02-04 09:59:00+00:00,2020-02-04 11:34:00+00:00
138,12111,2020,1,2,4,2,2020-02-04,DL,N937XJ,RDU,ORD,31.0,723,818,15.0,831,646.0,0 days 02:41:00,2020-02-04 10:52:00+00:00,2020-02-04 13:33:00+00:00
139,123771,2020,1,2,4,2,2020-02-04,DL,N658CA,RDU,PHL,18.0,714,812,6.0,836,337.0,0 days 01:22:00,2020-02-04 10:56:00+00:00,2020-02-04 12:18:00+00:00
140,17382,2020,1,2,4,2,2020-02-04,DL,N309PQ,DCA,RDU,13.0,758,842,5.0,910,227.0,0 days 01:02:00,2020-02-04 11:45:00+00:00,2020-02-04 12:47:00+00:00
141,3147,2020,1,2,4,2,2020-02-04,DL,N926XJ,RDU,PIT,9.0,758,850,10.0,930,328.0,0 days 01:11:00,2020-02-04 11:49:00+00:00,2020-02-04 13:00:00+00:00
142,127411,2020,1,2,4,2,2020-02-04,DL,N357FC,DCA,OMA,14.0,815,1016,5.0,1030,1012.0,0 days 03:20:00,2020-02-04 12:01:00+00:00,2020-02-04 15:21:00+00:00
143,13703,2020,1,2,4,2,2020-02-04,DL,N8891A,RDU,BWI,14.0,820,903,9.0,930,255.0,0 days 01:06:00,2020-02-04 12:06:00+00:00,2020-02-04 13:12:00+00:00
144,8230,2020,1,2,4,2,2020-02-04,DL,N349PQ,RDU,BNA,14.0,830,850,6.0,911,442.0,0 days 01:40:00,2020-02-04 12:16:00+00:00,2020-02-04 13:56:00+00:00
145,18605,2020,1,2,4,2,2020-02-04,DL,N137EV,RDU,TPA,21.0,840,1007,2.0,1029,587.0,0 days 01:50:00,2020-02-04 12:19:00+00:00,2020-02-04 14:09:00+00:00
146,16041,2020,1,2,4,2,2020-02-04,DL,N819AY,RDU,IND,23.0,902,1026,3.0,1043,489.0,0 days 01:50:00,2020-02-04 12:39:00+00:00,2020-02-04 14:29:00+00:00
147,18397,2020,1,2,4,2,2020-02-04,DL,N329PQ,RDU,AUS,21.0,913,1120,4.0,1124,1162.0,0 days 03:32:00,2020-02-04 12:52:00+00:00,2020-02-04 16:24:00+00:00
148,123770,2020,1,2,4,2,2020-02-04,DL,N658CA,PHL,RDU,21.0,926,1022,5.0,1059,337.0,0 days 01:22:00,2020-02-04 13:05:00+00:00,2020-02-04 14:27:00+00:00
149,10133,2020,1,2,4,2,2020-02-04,DL,N294PQ,PIT,RDU,11.0,921,1010,6.0,1054,328.0,0 days 01:06:00,2020-02-04 13:10:00+00:00,2020-02-04 14:16:00+00:00
150,17860,2020,1,2,4,2,2020-02-04,DL,N8891A,BWI,RDU,10.0,958,1047,4.0,1115,255.0,0 days 01:03:00,2020-02-04 13:48:00+00:00,2020-02-04 14:51:00+00:00
151,123740,2020,1,2,4,2,2020-02-04,DL,N616CZ,SAN,LAS,22.0,714,807,8.0,827,258.0,0 days 01:23:00,2020-02-04 13:52:00+00:00,2020-02-04 15:15:00+00:00
152,123738,2020,1,2,4,2,2020-02-04,DL,N608CZ,SJC,LAS,11.0,716,821,8.0,848,386.0,0 days 01:24:00,2020-02-04 14:05:00+00:00,2020-02-04 15:29:00+00:00
153,12086,2020,1,2,4,2,2020-02-04,DL,N937XJ,ORD,RDU,18.0,924,1157,7.0,1210,646.0,0 days 01:58:00,2020-02-04 14:06:00+00:00,2020-02-04 16:04:00+00:00
154,8211,2020,1,2,4,2,2020-02-04,DL,N349PQ,BNA,RDU,11.0,951,1150,5.0,1220,442.0,0 days 01:15:00,2020-02-04 14:40:00+00:00,2020-02-04 15:55:00+00:00
155,18632,2020,1,2,4,2,2020-02-04,DL,N137EV,TPA,RDU,8.0,1105,1226,3.0,1251,587.0,0 days 01:32:00,2020-02-04 14:57:00+00:00,2020-02-04 16:29:00+00:00
156,15803,2020,1,2,4,2,2020-02-04,DL,N819AY,IND,RDU,13.0,1123,1235,4.0,1256,489.0,0 days 01:29:00,2020-02-04 15:10:00+00:00,2020-02-04 16:39:00+00:00
157,3704,2020,1,2,4,2,2020-02-04,DL,N304PQ,AUS,RDU,13.0,1034,1349,4.0,1408,1162.0,0 days 02:32:00,2020-02-04 15:21:00+00:00,2020-02-04 17:53:00+00:00
158,123763,2020,1,2,4,2,2020-02-04,DL,N658CA,RDU,DCA,19.0,1154,1243,3.0,1257,227.0,0 days 01:11:00,2020-02-04 15:35:00+00:00,2020-02-04 16:46:00+00:00
159,123702,2020,1,2,4,2,2020-02-04,DL,N616CZ,LAS,SAN,18.0,907,954,9.0,1014,258.0,0 days 01:14:00,2020-02-04 15:49:00+00:00,2020-02-04 17:03:00+00:00
160,127412,2020,1,2,4,2,2020-02-04,DL,N357FC,OMA,DCA,16.0,1108,1407,5.0,1432,1012.0,0 days 02:20:00,2020-02-04 15:52:00+00:00,2020-02-04 18:12:00+00:00
161,123708,2020,1,2,4,2,2020-02-04,DL,N608CZ,LAS,SJC,13.0,919,1024,3.0,1054,386.0,0 days 01:21:00,2020-02-04 16:06:00+00:00,2020-02-04 17:27:00+00:00
162,4081,2020,1,2,4,2,2020-02-04,DL,N8891A,RDU,PHL,11.0,1231,1321,6.0,1401,337.0,0 days 01:07:00,2020-02-04 16:20:00+00:00,2020-02-04 17:27:00+00:00
163,24225,2020,1,2,4,2,2020-02-04,DL,N301SY,LAS,LGB,12.0,941,1028,4.0,1040,231.0,0 days 01:03:00,2020-02-04 16:29:00+00:00,2020-02-04 17:32:00+00:00
164,21151,2020,1,2,4,2,2020-02-04,DL,N937XJ,RDU,ORD,22.0,1345,1442,9.0,1450,646.0,0 days 02:28:00,2020-02-04 17:23:00+00:00,2020-02-04 19:51:00+00:00
165,123703,2020,1,2,4,2,2020-02-04,DL,N616CZ,SAN,LAS,15.0,1045,1141,7.0,1213,258.0,0 days 01:18:00,2020-02-04 17:30:00+00:00,2020-02-04 18:48:00+00:00
166,19998,2020,1,2,4,2,2020-02-04,DL,N819AY,RDU,BWI,24.0,1355,1437,6.0,1451,255.0,0 days 01:12:00,2020-02-04 17:31:00+00:00,2020-02-04 18:43:00+00:00
167,123760,2020,1,2,4,2,2020-02-04,DL,N658CA,DCA,RDU,16.0,1352,1435,5.0,1503,227.0,0 days 01:04:00,2020-02-04 17:36:00+00:00,2020-02-04 18:40:00+00:00
168,21032,2020,1,2,4,2,2020-02-04,DL,N137EV,RDU,IND,19.0,1400,1521,3.0,1539,489.0,0 days 01:43:00,2020-02-04 17:41:00+00:00,2020-02-04 19:24:00+00:00
169,123764,2020,1,2,4,2,2020-02-04,DL,N379CA,RDU,DCA,26.0,1414,1458,4.0,1515,227.0,0 days 01:14:00,2020-02-04 17:48:00+00:00,2020-02-04 19:02:00+00:00
170,4058,2020,1,2,4,2,2020-02-04,DL,N8891A,PHL,RDU,16.0,1438,1534,4.0,1553,337.0,0 days 01:16:00,2020-02-04 18:22:00+00:00,2020-02-04 19:38:00+00:00
171,123705,2020,1,2,4,2,2020-02-04,DL,N619CZ,SJC,LAS,19.0,1142,1244,9.0,1305,386.0,0 days 01:30:00,2020-02-04 18:23:00+00:00,2020-02-04 19:53:00+00:00
172,24226,2020,1,2,4,2,2020-02-04,DL,N301SY,LGB,LAS,12.0,1139,1229,9.0,1240,231.0,0 days 01:11:00,2020-02-04 18:27:00+00:00,2020-02-04 19:38:00+00:00
173,14943,2020,1,2,4,2,2020-02-04,DL,N304PQ,RDU,TPA,18.0,1503,1632,3.0,1656,587.0,0 days 01:50:00,2020-02-04 18:45:00+00:00,2020-02-04 20:35:00+00:00
174,127308,2020,1,2,4,2,2020-02-04,DL,N357FC,DCA,MSN,10.0,1511,1609,5.0,1636,707.0,0 days 02:13:00,2020-02-04 19:01:00+00:00,2020-02-04 21:14:00+00:00
175,123777,2020,1,2,4,2,2020-02-04,DL,N379CA,DCA,RDU,13.0,1608,1650,4.0,1721,227.0,0 days 00:59:00,2020-02-04 19:55:00+00:00,2020-02-04 20:54:00+00:00
176,14044,2020,1,2,4,2,2020-02-04,DL,N8970D,BWI,RDU,11.0,1612,1700,5.0,1730,255.0,0 days 01:04:00,2020-02-04 20:01:00+00:00,2020-02-04 21:05:00+00:00
177,9852,2020,1,2,4,2,2020-02-04,DL,N137EV,IND,RDU,14.0,1624,1735,3.0,1750,489.0,0 days 01:28:00,2020-02-04 20:10:00+00:00,2020-02-04 21:38:00+00:00
178,123694,2020,1,2,4,2,2020-02-04,DL,N607CZ,LAS,SAN,20.0,1336,1419,5.0,1435,258.0,0 days 01:08:00,2020-02-04 20:16:00+00:00,2020-02-04 21:24:00+00:00
179,8149,2020,1,2,4,2,2020-02-04,DL,N937XJ,ORD,RDU,12.0,1537,1803,5.0,1839,646.0,0 days 01:43:00,2020-02-04 20:25:00+00:00,2020-02-04 22:08:00+00:00
180,123704,2020,1,2,4,2,2020-02-04,DL,N619CZ,LAS,SJC,21.0,1346,1451,3.0,1514,386.0,0 days 01:29:00,2020-02-04 20:25:00+00:00,2020-02-04 21:54:00+00:00
181,4785,2020,1,2,4,2,2020-02-04,DL,N8891A,RDU,PHL,17.0,1713,1810,6.0,1832,337.0,0 days 01:20:00,2020-02-04 20:56:00+00:00,2020-02-04 22:16:00+00:00
182,24235,2020,1,2,4,2,2020-02-04,DL,N278SY,LAS,LGB,15.0,1430,1514,4.0,1433,231.0,0 days 01:03:00,2020-02-04 21:15:00+00:00,2020-02-04 22:18:00+00:00
183,14970,2020,1,2,4,2,2020-02-04,DL,N304PQ,TPA,RDU,10.0,1732,1854,5.0,1923,587.0,0 days 01:37:00,2020-02-04 21:22:00+00:00,2020-02-04 22:59:00+00:00
184,11317,2020,1,2,4,2,2020-02-04,DL,N903XJ,RDU,ORD,18.0,1807,1855,17.0,1923,646.0,0 days 02:23:00,2020-02-04 21:49:00+00:00,2020-02-05 00:12:00+00:00
185,123762,2020,1,2,4,2,2020-02-04,DL,N379CA,RDU,DCA,18.0,1812,1853,10.0,1920,227.0,0 days 01:09:00,2020-02-04 21:54:00+00:00,2020-02-04 23:03:00+00:00
186,127309,2020,1,2,4,2,2020-02-04,DL,N357FC,MSN,DCA,11.0,1714,1951,10.0,2013,707.0,0 days 01:58:00,2020-02-04 22:03:00+00:00,2020-02-05 00:01:00+00:00
187,10084,2020,1,2,4,2,2020-02-04,DL,N8837B,PHL,RDU,23.0,1827,1930,6.0,1948,337.0,0 days 01:32:00,2020-02-04 22:04:00+00:00,2020-02-04 23:36:00+00:00
188,123695,2020,1,2,4,2,2020-02-04,DL,N607CZ,SAN,LAS,14.0,1520,1616,20.0,1635,258.0,0 days 01:30:00,2020-02-04 22:06:00+00:00,2020-02-04 23:36:00+00:00
189,8274,2020,1,2,4,2,2020-02-04,DL,N325PQ,RDU,BNA,16.0,1833,1854,11.0,1920,442.0,0 days 01:48:00,2020-02-04 22:17:00+00:00,2020-02-05 00:05:00+00:00
190,123729,2020,1,2,4,2,2020-02-04,DL,N619CZ,SJC,LAS,16.0,1552,1659,17.0,1714,386.0,0 days 01:40:00,2020-02-04 22:36:00+00:00,2020-02-05 00:16:00+00:00
191,24236,2020,1,2,4,2,2020-02-04,DL,N278SY,LGB,LAS,14.0,1610,1700,7.0,1624,231.0,0 days 01:11:00,2020-02-04 22:56:00+00:00,2020-02-05 00:07:00+00:00
192,18566,2020,1,2,4,2,2020-02-04,DL,N304PQ,RDU,JAX,20.0,2000,2103,5.0,2133,407.0,0 days 01:28:00,2020-02-04 23:40:00+00:00,2020-02-05 01:08:00+00:00
193,8178,2020,1,2,4,2,2020-02-04,DL,N937XJ,RDU,CLE,16.0,2000,2106,8.0,2140,416.0,0 days 01:30:00,2020-02-04 23:44:00+00:00,2020-02-05 01:14:00+00:00
194,8811,2020,1,2,4,2,2020-02-04,DL,N348PQ,RDU,TPA,22.0,2006,2136,3.0,2159,587.0,0 days 01:55:00,2020-02-04 23:44:00+00:00,2020-02-05 01:39:00+00:00
195,127224,2020,1,2,4,2,2020-02-04,DL,N233JQ,RDU,CMH,12.0,1956,2058,3.0,2125,362.0,0 days 01:17:00,2020-02-04 23:44:00+00:00,2020-02-05 01:01:00+00:00
196,10972,2020,1,2,4,2,2020-02-04,DL,N135EV,CLE,BDL,21.0,2011,2111,5.0,2128,476.0,0 days 01:26:00,2020-02-04 23:50:00+00:00,2020-02-05 01:16:00+00:00
197,123761,2020,1,2,4,2,2020-02-04,DL,N379CA,DCA,RDU,10.0,2003,2046,8.0,2116,227.0,0 days 01:01:00,2020-02-04 23:53:00+00:00,2020-02-05 00:54:00+00:00
198,123719,2020,1,2,4,2,2020-02-04,DL,N607CZ,LAS,SAN,15.0,1723,1803,4.0,1826,258.0,0 days 00:59:00,2020-02-05 00:08:00+00:00,2020-02-05 01:07:00+00:00
199,9293,2020,1,2,4,2,2020-02-04,DL,N8837B,RDU,PHL,13.0,2028,2122,5.0,2156,337.0,0 days 01:12:00,2020-02-05 00:15:00+00:00,2020-02-05 01:27:00+00:00
200,127435,2020,1,2,4,2,2020-02-04,DL,N809MD,DCA,LEX,13.0,2035,2155,7.0,2214,414.0,0 days 01:40:00,2020-02-05 00:22:00+00:00,2020-02-05 02:02:00+00:00
201,123728,2020,1,2,4,2,2020-02-04,DL,N619CZ,LAS,SJC,29.0,1806,1907,4.0,1920,386.0,0 days 01:34:00,2020-02-05 00:37:00+00:00,2020-02-05 02:11:00+00:00
202,10111,2020,1,2,4,2,2020-02-04,DL,N302PQ,RDU,BDL,18.0,2058,2211,3.0,2240,532.0,0 days 01:34:00,2020-02-05 00:40:00+00:00,2020-02-05 02:14:00+00:00
203,8248,2020,1,2,4,2,2020-02-04,DL,N325PQ,BNA,RDU,18.0,2003,2204,5.0,2227,442.0,0 days 01:24:00,2020-02-05 00:45:00+00:00,2020-02-05 02:09:00+00:00
204,11294,2020,1,2,4,2,2020-02-04,DL,N903XJ,ORD,RDU,18.0,2011,2238,2.0,2306,646.0,0 days 01:47:00,2020-02-05 00:53:00+00:00,2020-02-05 02:40:00+00:00
205,24654,2020,1,2,4,2,2020-02-04,DL,N979EV,PLN,APN,27.0,2222,2250,8.0,2301,69.0,0 days 01:03:00,2020-02-05 01:55:00+00:00,2020-02-05 02:58:00+00:00
206,32317,2020,1,2,5,3,2020-02-05,DL,N979EV,APN,PLN,5.0,505,525,6.0,605,69.0,0 days 00:31:00,2020-02-05 09:00:00+00:00,2020-02-05 09:31:00+00:00
207,11275,2020,1,2,5,3,2020-02-05,DL,N302PQ,BDL,CLE,9.0,545,726,5.0,746,476.0,0 days 01:55:00,2020-02-05 09:36:00+00:00,2020-02-05 11:31:00+00:00
208,4212,2020,1,2,5,3,2020-02-05,DL,N903XJ,RDU,DCA,22.0,613,650,5.0,717,227.0,0 days 01:04:00,2020-02-05 09:51:00+00:00,2020-02-05 10:55:00+00:00
209,2156,2020,1,2,5,3,2020-02-05,DL,N8837B,PHL,RDU,10.0,604,703,7.0,743,337.0,0 days 01:16:00,2020-02-05 09:54:00+00:00,2020-02-05 11:10:00+00:00
210,19819,2020,1,2,5,3,2020-02-05,DL,N337PQ,JAX,RDU,13.0,608,709,5.0,722,407.0,0 days 01:19:00,2020-02-05 09:55:00+00:00,2020-02-05 11:14:00+00:00
211,17070,2020,1,2,5,3,2020-02-05,DL,N135EV,BDL,RDU,12.0,607,740,6.0,802,532.0,0 days 01:51:00,2020-02-05 09:55:00+00:00,2020-02-05 11:46:00+00:00
212,1491,2020,1,2,5,3,2020-02-05,DL,N348PQ,TPA,RDU,57.0,653,816,4.0,748,587.0,0 days 02:24:00,2020-02-05 09:56:00+00:00,2020-02-05 12:20:00+00:00
213,127724,2020,1,2,5,3,2020-02-05,DL,N809MD,LEX,DCA,23.0,620,719,3.0,738,414.0,0 days 01:25:00,2020-02-05 09:57:00+00:00,2020-02-05 11:22:00+00:00
214,8195,2020,1,2,5,3,2020-02-05,DL,N924XJ,CLE,RDU,36.0,634,736,5.0,741,416.0,0 days 01:43:00,2020-02-05 09:58:00+00:00,2020-02-05 11:41:00+00:00
215,127522,2020,1,2,5,3,2020-02-05,DL,N240JQ,CMH,RDU,10.0,611,706,11.0,735,362.0,0 days 01:16:00,2020-02-05 10:01:00+00:00,2020-02-05 11:17:00+00:00
216,123895,2020,1,2,5,3,2020-02-05,DL,N379CA,RDU,PHL,34.0,725,816,5.0,836,337.0,0 days 01:30:00,2020-02-05 10:51:00+00:00,2020-02-05 12:21:00+00:00
217,12112,2020,1,2,5,3,2020-02-05,DL,N325PQ,RDU,ORD,28.0,732,826,15.0,831,646.0,0 days 02:37:00,2020-02-05 11:04:00+00:00,2020-02-05 13:41:00+00:00
218,17383,2020,1,2,5,3,2020-02-05,DL,N903XJ,DCA,RDU,11.0,758,843,6.0,910,227.0,0 days 01:02:00,2020-02-05 11:47:00+00:00,2020-02-05 12:49:00+00:00
219,3148,2020,1,2,5,3,2020-02-05,DL,N337PQ,RDU,PIT,16.0,805,904,6.0,930,328.0,0 days 01:21:00,2020-02-05 11:49:00+00:00,2020-02-05 13:10:00+00:00
220,13704,2020,1,2,5,3,2020-02-05,DL,N8837B,RDU,BWI,21.0,823,904,6.0,930,255.0,0 days 01:08:00,2020-02-05 12:02:00+00:00,2020-02-05 13:10:00+00:00
221,127691,2020,1,2,5,3,2020-02-05,DL,N809MD,DCA,OMA,20.0,824,1014,6.0,1030,1012.0,0 days 03:16:00,2020-02-05 12:04:00+00:00,2020-02-05 15:20:00+00:00
222,8231,2020,1,2,5,3,2020-02-05,DL,N924XJ,RDU,BNA,16.0,834,850,11.0,911,442.0,0 days 01:43:00,2020-02-05 12:18:00+00:00,2020-02-05 14:01:00+00:00
223,16042,2020,1,2,5,3,2020-02-05,DL,N8891A,RDU,IND,13.0,858,1017,4.0,1043,489.0,0 days 01:36:00,2020-02-05 12:45:00+00:00,2020-02-05 14:21:00+00:00
224,18398,2020,1,2,5,3,2020-02-05,DL,N935XJ,RDU,AUS,15.0,906,1122,7.0,1124,1162.0,0 days 03:38:00,2020-02-05 12:51:00+00:00,2020-02-05 16:29:00+00:00
225,18606,2020,1,2,5,3,2020-02-05,DL,N348PQ,RDU,TPA,12.0,915,1046,3.0,1029,587.0,0 days 01:46:00,2020-02-05 13:03:00+00:00,2020-02-05 14:49:00+00:00
226,123894,2020,1,2,5,3,2020-02-05,DL,N379CA,PHL,RDU,17.0,925,1023,7.0,1059,337.0,0 days 01:22:00,2020-02-05 13:08:00+00:00,2020-02-05 14:30:00+00:00
227,10134,2020,1,2,5,3,2020-02-05,DL,N136EV,PIT,RDU,13.0,923,1017,9.0,1054,328.0,0 days 01:16:00,2020-02-05 13:10:00+00:00,2020-02-05 14:26:00+00:00
228,17861,2020,1,2,5,3,2020-02-05,DL,N8837B,BWI,RDU,12.0,958,1044,5.0,1115,255.0,0 days 01:03:00,2020-02-05 13:46:00+00:00,2020-02-05 14:49:00+00:00
229,123864,2020,1,2,5,3,2020-02-05,DL,N622CZ,SAN,LAS,24.0,713,812,6.0,827,258.0,0 days 01:29:00,2020-02-05 13:49:00+00:00,2020-02-05 15:18:00+00:00
230,12087,2020,1,2,5,3,2020-02-05,DL,N325PQ,ORD,RDU,19.0,925,1153,5.0,1210,646.0,0 days 01:52:00,2020-02-05 14:06:00+00:00,2020-02-05 15:58:00+00:00
231,123862,2020,1,2,5,3,2020-02-05,DL,N607CZ,SJC,LAS,12.0,718,819,28.0,848,386.0,0 days 01:41:00,2020-02-05 14:06:00+00:00,2020-02-05 15:47:00+00:00
232,8212,2020,1,2,5,3,2020-02-05,DL,N924XJ,BNA,RDU,13.0,1001,1212,5.0,1220,442.0,0 days 01:29:00,2020-02-05 14:48:00+00:00,2020-02-05 16:17:00+00:00
233,15804,2020,1,2,5,3,2020-02-05,DL,N8891A,IND,RDU,8.0,1118,1227,3.0,1256,489.0,0 days 01:20:00,2020-02-05 15:10:00+00:00,2020-02-05 16:30:00+00:00
234,3705,2020,1,2,5,3,2020-02-05,DL,N315PQ,AUS,RDU,19.0,1039,1357,4.0,1408,1162.0,0 days 02:41:00,2020-02-05 15:20:00+00:00,2020-02-05 18:01:00+00:00
235,18633,2020,1,2,5,3,2020-02-05,DL,N348PQ,TPA,RDU,16.0,1143,1308,4.0,1251,587.0,0 days 01:45:00,2020-02-05 15:27:00+00:00,2020-02-05 17:12:00+00:00
236,123887,2020,1,2,5,3,2020-02-05,DL,N379CA,RDU,DCA,24.0,1158,1251,2.0,1257,227.0,0 days 01:19:00,2020-02-05 15:34:00+00:00,2020-02-05 16:53:00+00:00
237,123826,2020,1,2,5,3,2020-02-05,DL,N622CZ,LAS,SAN,12.0,903,946,4.0,1014,258.0,0 days 00:59:00,2020-02-05 15:51:00+00:00,2020-02-05 16:50:00+00:00
238,127692,2020,1,2,5,3,2020-02-05,DL,N809MD,OMA,DCA,14.0,1110,1412,3.0,1432,1012.0,0 days 02:19:00,2020-02-05 15:56:00+00:00,2020-02-05 18:15:00+00:00
239,123832,2020,1,2,5,3,2020-02-05,DL,N607CZ,LAS,SJC,9.0,925,1030,3.0,1054,386.0,0 days 01:17:00,2020-02-05 16:16:00+00:00,2020-02-05 17:33:00+00:00
240,4082,2020,1,2,5,3,2020-02-05,DL,N8837B,RDU,PHL,13.0,1238,1331,5.0,1401,337.0,0 days 01:11:00,2020-02-05 16:25:00+00:00,2020-02-05 17:36:00+00:00
241,31846,2020,1,2,5,3,2020-02-05,DL,N301SY,LAS,LGB,14.0,943,1023,5.0,1040,231.0,0 days 00:59:00,2020-02-05 16:29:00+00:00,2020-02-05 17:28:00+00:00
242,19999,2020,1,2,5,3,2020-02-05,DL,N8891A,RDU,BWI,17.0,1347,1435,3.0,1451,255.0,0 days 01:08:00,2020-02-05 17:30:00+00:00,2020-02-05 18:38:00+00:00
243,123884,2020,1,2,5,3,2020-02-05,DL,N379CA,DCA,RDU,14.0,1348,1435,5.0,1503,227.0,0 days 01:06:00,2020-02-05 17:34:00+00:00,2020-02-05 18:40:00+00:00
244,123827,2020,1,2,5,3,2020-02-05,DL,N622CZ,SAN,LAS,16.0,1051,1149,6.0,1213,258.0,0 days 01:20:00,2020-02-05 17:35:00+00:00,2020-02-05 18:55:00+00:00
245,21033,2020,1,2,5,3,2020-02-05,DL,N348PQ,RDU,IND,22.0,1406,1526,7.0,1539,489.0,0 days 01:49:00,2020-02-05 17:44:00+00:00,2020-02-05 19:33:00+00:00
246,123888,2020,1,2,5,3,2020-02-05,DL,N658CA,RDU,DCA,24.0,1414,1456,3.0,1515,227.0,0 days 01:09:00,2020-02-05 17:50:00+00:00,2020-02-05 18:59:00+00:00
247,21152,2020,1,2,5,3,2020-02-05,DL,N325PQ,RDU,ORD,32.0,1433,1517,9.0,1450,646.0,0 days 02:25:00,2020-02-05 18:01:00+00:00,2020-02-05 20:26:00+00:00
248,123829,2020,1,2,5,3,2020-02-05,DL,N607CZ,SJC,LAS,10.0,1134,1240,11.0,1305,386.0,0 days 01:27:00,2020-02-05 18:24:00+00:00,2020-02-05 19:51:00+00:00
249,31847,2020,1,2,5,3,2020-02-05,DL,N301SY,LGB,LAS,10.0,1135,1227,6.0,1240,231.0,0 days 01:08:00,2020-02-05 18:25:00+00:00,2020-02-05 19:33:00+00:00
250,4059,2020,1,2,5,3,2020-02-05,DL,N8837B,PHL,RDU,11.0,1437,1540,6.0,1553,337.0,0 days 01:20:00,2020-02-05 18:26:00+00:00,2020-02-05 19:46:00+00:00
251,14944,2020,1,2,5,3,2020-02-05,DL,N315PQ,RDU,TPA,27.0,1510,1641,2.0,1656,587.0,0 days 02:00:00,2020-02-05 18:43:00+00:00,2020-02-05 20:43:00+00:00
252,127588,2020,1,2,5,3,2020-02-05,DL,N809MD,DCA,MSN,15.0,1509,1601,4.0,1636,707.0,0 days 02:11:00,2020-02-05 18:54:00+00:00,2020-02-05 21:05:00+00:00
253,123901,2020,1,2,5,3,2020-02-05,DL,N658CA,DCA,RDU,33.0,1624,1714,4.0,1721,227.0,0 days 01:27:00,2020-02-05 19:51:00+00:00,2020-02-05 21:18:00+00:00
254,9853,2020,1,2,5,3,2020-02-05,DL,N348PQ,IND,RDU,14.0,1621,1736,7.0,1750,489.0,0 days 01:36:00,2020-02-05 20:07:00+00:00,2020-02-05 21:43:00+00:00
255,14045,2020,1,2,5,3,2020-02-05,DL,N8976E,BWI,RDU,14.0,1621,1712,22.0,1730,255.0,0 days 01:27:00,2020-02-05 20:07:00+00:00,2020-02-05 21:34:00+00:00
256,31856,2020,1,2,5,3,2020-02-05,DL,N278SY,LAS,LGB,14.0,1326,1407,3.0,1433,231.0,0 days 00:58:00,2020-02-05 20:12:00+00:00,2020-02-05 21:10:00+00:00
257,123818,2020,1,2,5,3,2020-02-05,DL,N616CZ,LAS,SAN,30.0,1344,1429,5.0,1435,258.0,0 days 01:20:00,2020-02-05 20:14:00+00:00,2020-02-05 21:34:00+00:00
258,123828,2020,1,2,5,3,2020-02-05,DL,N607CZ,LAS,SJC,16.0,1347,1451,5.0,1514,386.0,0 days 01:25:00,2020-02-05 20:31:00+00:00,2020-02-05 21:56:00+00:00
259,8150,2020,1,2,5,3,2020-02-05,DL,N325PQ,ORD,RDU,24.0,1616,1846,6.0,1839,646.0,0 days 02:00:00,2020-02-05 20:52:00+00:00,2020-02-05 22:52:00+00:00
260,4786,2020,1,2,5,3,2020-02-05,DL,N8837B,RDU,PHL,20.0,1715,1811,11.0,1832,337.0,0 days 01:27:00,2020-02-05 20:55:00+00:00,2020-02-05 22:22:00+00:00
261,14971,2020,1,2,5,3,2020-02-05,DL,N315PQ,TPA,RDU,9.0,1737,1901,4.0,1923,587.0,0 days 01:37:00,2020-02-05 21:28:00+00:00,2020-02-05 23:05:00+00:00
262,11318,2020,1,2,5,3,2020-02-05,DL,N200PQ,RDU,ORD,20.0,1804,1858,18.0,1923,646.0,0 days 02:32:00,2020-02-05 21:44:00+00:00,2020-02-06 00:16:00+00:00
263,123886,2020,1,2,5,3,2020-02-05,DL,N658CA,RDU,DCA,14.0,1808,1848,18.0,1920,227.0,0 days 01:12:00,2020-02-05 21:54:00+00:00,2020-02-05 23:06:00+00:00
264,127589,2020,1,2,5,3,2020-02-05,DL,N809MD,MSN,DCA,13.0,1712,1948,5.0,2013,707.0,0 days 01:54:00,2020-02-05 21:59:00+00:00,2020-02-05 23:53:00+00:00
265,10085,2020,1,2,5,3,2020-02-05,DL,N924EV,PHL,RDU,19.0,1819,1920,4.0,1948,337.0,0 days 01:24:00,2020-02-05 22:00:00+00:00,2020-02-05 23:24:00+00:00
